time,open,high,low,close,vwap,volume,count
1738476900,0.06825,0.068309,0.068145,0.068145,7.02288923,3,
1738478700,0.068298,0.06849,0.068296,0.068327,8.41778227,6,
1738479600,0.068439,0.068439,0.068439,0.068439,0.1,1,
1738480500,0.068431,0.068431,0.068395,0.068395,0.07300788,2,
1738481400,0.068531,0.068626,0.068531,0.068626,12.23579558,5,
1738482300,0.068383,0.068383,0.068326,0.068326,0.59271453,2,
1738483200,0.06836,0.068361,0.068353,0.068353,8.1824289,3,
1738484100,0.068285,0.06863,0.068285,0.06863,0.9386313,3,
1738485000,0.068727,0.069117,0.068727,0.069117,14.70785861,13,
1738485900,0.069048,0.0692,0.069048,0.0692,2.44688138,5,
1738486800,0.069128,0.069143,0.069047,0.069047,3.37890207,3,
1738487700,0.068997,0.068997,0.068997,0.068997,1.86107998,1,
1738488600,0.068739,0.069012,0.068739,0.069012,3.70817126,4,
1738489500,0.069018,0.069018,0.06871,0.06871,1.40306,3,
1738490400,0.06874,0.06874,0.06874,0.06874,0.77217782,1,
1738491300,0.06867,0.068675,0.068483,0.068483,5.77745912,7,
1738492200,0.068314,0.068438,0.068291,0.068384,118.28922,6,
1738493100,0.068554,0.068554,0.068464,0.068464,0.45535398,2,
1738494000,0.06829,0.06829,0.068,0.068144,18.82323323,10,
1738494900,0.068124,0.068124,0.067871,0.067871,10.53605877,5,
1738495800,0.068206,0.068355,0.068206,0.068213,3.85575339,3,
1738496700,0.068151,0.06818,0.068151,0.06818,70.87566,3,
1738497600,0.068,0.068493,0.068,0.068451,172.51920291,30,
1738498500,0.068531,0.068626,0.068437,0.068437,4.56261179,8,
1738499400,0.068412,0.068513,0.068174,0.068513,3.21715,3,
1738500300,0.0685,0.0685,0.0685,0.0685,10.00806,1,
1738501200,0.068384,0.06877,0.068381,0.06877,8.64005444,7,
1738502100,0.068656,0.068716,0.068656,0.068716,9.24445622,2,
1738503000,0.068475,0.068475,0.068475,0.068475,0.54415,1,
1738503900,0.068924,0.069005,0.068853,0.068853,9.41654994,6,
1738504800,0.069013,0.069146,0.069013,0.06905,14.77585466,5,
1738505700,0.06904,0.06917,0.069035,0.06904,78.50913566,32,
1738507500,0.068821,0.069058,0.068821,0.069058,4.56960396,3,
1738509300,0.068818,0.068829,0.068716,0.068716,31.15220322,3,
1738510200,0.06855,0.068764,0.06846,0.068764,5.87831063,9,
1738511100,0.068871,0.068871,0.068871,0.068871,3.49929578,1,
1738512000,0.068717,0.068717,0.06832,0.06832,35.63034397,10,
1738512900,0.068314,0.068392,0.068152,0.068152,3.23550278,7,
1738513800,0.068079,0.068143,0.067971,0.068101,128.45489902,9,
1738514700,0.0682,0.068565,0.0682,0.068565,28.39707962,8,
1738515600,0.068559,0.068715,0.068305,0.068715,124.8437383,9,
1738516500,0.068166,0.068285,0.068079,0.068285,7.87118445,5,
1738517400,0.068265,0.068787,0.068265,0.068293,73.06497513,17,
1738518300,0.06829,0.068539,0.068212,0.068388,170.4090168,25,
1738519200,0.068145,0.068554,0.068079,0.068091,154.96404683,20,
1738520100,0.067956,0.068114,0.067956,0.068092,10.8207983,5,
1738521000,0.067999,0.068127,0.067958,0.068037,51.73508303,9,
1738521900,0.068033,0.068165,0.067458,0.067458,215.77892595,23,
1738522800,0.067434,0.067763,0.067381,0.067743,205.78765531,63,
1738523700,0.067477,0.067834,0.067126,0.067834,466.1610288,103,
1738524600,0.06791,0.069094,0.06791,0.069006,220.39966327,65,
1738525500,0.0692,0.0692,0.068709,0.068709,90.97166408,10,
1738526400,0.068735,0.068878,0.068565,0.068776,83.99890948,13,
1738527300,0.069121,0.069211,0.068921,0.068921,194.70398476,15,
1738528200,0.068754,0.06892,0.068749,0.06883,149.22696937,8,
1738529100,0.068578,0.06897,0.068578,0.068789,249.72086835,10,
1738530000,0.068949,0.068949,0.068785,0.068785,13.52765327,2,
1738530900,0.068825,0.069481,0.068824,0.069481,196.30470198,15,
1738531800,0.069331,0.069722,0.069331,0.069679,9.59024379,17,
1738532700,0.069612,0.069747,0.069302,0.069472,142.26805419,40,
1738533600,0.069592,0.070713,0.069592,0.070144,546.10745448,75,
1738534500,0.070101,0.070101,0.06973,0.06973,52.52309571,15,
1738535400,0.069676,0.070446,0.069024,0.069731,623.15878474,137,
1738536300,0.069962,0.07077,0.069676,0.07077,209.34057366,102,
1738537200,0.070824,0.07135,0.070478,0.070846,233.53098251,51,
1738538100,0.071089,0.0715,0.0704,0.0704,125.87436158,32,
1738539000,0.070629,0.071177,0.070272,0.07111,43.0017484,15,
1738539900,0.071058,0.071058,0.07057,0.07078,50.84305888,22,
1738540800,0.070772,0.070849,0.070747,0.070747,117.65169364,16,
1738541700,0.070875,0.071068,0.070223,0.070916,224.60999947,53,
1738542600,0.070595,0.070595,0.06927,0.069474,297.92662841,96,
1738543500,0.069474,0.070366,0.069229,0.070366,568.61513275,103,
1738544400,0.070039,0.070395,0.069676,0.070319,136.47428127,24,
1738545300,0.069741,0.069872,0.068811,0.069647,189.26305995,63,
1738546200,0.069703,0.07006,0.069501,0.069724,184.64909115,43,
1738547100,0.069826,0.074709,0.069826,0.074156,2667.45269776,490,
1738548000,0.074003,0.083444,0.072681,0.076521,3476.73960347,956,
1738548900,0.076802,0.077147,0.074591,0.075426,286.66179112,154,
1738549800,0.075443,0.076011,0.074482,0.076007,138.98383457,67,
1738550700,0.075973,0.076426,0.075232,0.075504,69.76077587,53,
1738551600,0.075492,0.078505,0.075492,0.077992,270.9790436,92,
1738552500,0.078173,0.078335,0.077442,0.077552,77.88659716,24,
1738553400,0.077442,0.077522,0.077097,0.077097,20.40616424,12,
1738554300,0.077706,0.078746,0.077706,0.078246,194.98299171,73,
1738555200,0.078092,0.07869,0.077785,0.078399,107.65641225,35,
1738556100,0.078137,0.078499,0.077906,0.078264,51.736526,23,
1738557000,0.078179,0.078179,0.077333,0.077333,84.01771822,22,
1738557900,0.077573,0.0777,0.076996,0.077404,378.55978185,30,
1738558800,0.07753,0.0776,0.077112,0.077421,379.79197156,54,
1738559700,0.077706,0.078355,0.077573,0.077711,11.97382695,19,
1738560600,0.078115,0.078401,0.078109,0.078277,79.13027014,29,
1738561500,0.078066,0.078505,0.077868,0.078385,43.45972311,13,
1738562400,0.077999,0.078043,0.077757,0.077757,75.66265,10,
1738563300,0.077808,0.078385,0.077808,0.077821,15.10229493,11,
1738564200,0.077757,0.077786,0.077455,0.077455,41.34855428,15,
1738565100,0.077539,0.077539,0.077231,0.077428,22.34655224,9,
1738566000,0.077294,0.07763,0.07704,0.07704,11.57538032,9,
1738566900,0.077274,0.077274,0.076847,0.076851,53.42773752,8,
1738567800,0.076973,0.076973,0.076375,0.0764,152.91994081,32,
1738568700,0.076275,0.076618,0.075873,0.076044,72.10116063,28,
1738569600,0.075827,0.075856,0.07557,0.075574,65.70785248,15,
1738570500,0.075599,0.076414,0.075585,0.07639,49.77799275,11,
1738571400,0.076487,0.076781,0.076275,0.076275,5.09903296,11,
1738572300,0.076115,0.076115,0.075931,0.075931,13.47766065,15,
1738573200,0.076386,0.076386,0.076199,0.076284,54.30200246,10,
1738574100,0.076051,0.076131,0.076051,0.076131,33.08267754,27,
1738575000,0.075752,0.075752,0.074897,0.07493,34.39973519,29,
1738575900,0.075051,0.075738,0.075051,0.075738,23.82511979,7,
1738576800,0.075631,0.076329,0.075627,0.075966,193.40932689,15,
1738577700,0.075787,0.077056,0.075787,0.077056,11.78172042,23,
1738578600,0.076801,0.077199,0.076522,0.07682,62.07232796,12,
1738579500,0.077163,0.077234,0.076976,0.077234,17.16720536,9,
1738580400,0.077181,0.077438,0.077071,0.077134,34.57938337,16,
1738581300,0.0773,0.0773,0.076544,0.076544,140.78861469,14,
1738582200,0.076954,0.077224,0.076954,0.077046,4.88568466,8,
1738583100,0.077145,0.077145,0.076905,0.076987,1.39641807,3,
1738584000,0.07674,0.07674,0.075827,0.075827,120.53340974,19,
1738584900,0.075841,0.075922,0.075504,0.075922,92.60173321,24,
1738585800,0.075511,0.07556,0.0753,0.075539,109.36395032,37,
1738586700,0.075536,0.075986,0.075536,0.075986,6.21984997,4,
1738587600,0.075732,0.075732,0.075732,0.075732,0.47202,1,
1738588500,0.075993,0.075997,0.075684,0.075789,89.86361273,32,
1738589400,0.075909,0.076255,0.075909,0.076255,12.74662908,9,
1738590300,0.076205,0.076205,0.075492,0.075492,7.33352624,8,
1738591200,0.075363,0.075363,0.074935,0.075211,113.11257538,21,
1738592100,0.074875,0.074875,0.074824,0.074824,2.06380012,3,
1738593000,0.074781,0.075942,0.074645,0.075664,346.88524984,77,
1738593900,0.075515,0.076062,0.075204,0.076062,161.85101588,29,
1738594800,0.076205,0.076411,0.076126,0.076131,10.06826304,13,
1738595700,0.076423,0.077846,0.07636,0.077507,261.34079861,89,
1738596600,0.0774,0.077966,0.076802,0.077257,578.78977885,103,
1738597500,0.077312,0.077328,0.076011,0.076589,490.56693743,89,
1738598400,0.076769,0.076769,0.075978,0.075978,249.5724936,26,
1738599300,0.076122,0.076797,0.075892,0.076797,171.18655818,51,
1738600200,0.076852,0.077149,0.07675,0.07675,107.63667816,35,
1738601100,0.076797,0.076797,0.076259,0.076534,791.44592472,122,
1738602000,0.076781,0.076821,0.076498,0.07654,257.97098632,60,
1738602900,0.076659,0.077163,0.076659,0.077163,109.14771635,9,
1738603800,0.077224,0.077333,0.076949,0.077295,40.4467583,15,
1738604700,0.077381,0.077434,0.076447,0.076447,47.72815488,14,
1738605600,0.076382,0.076382,0.076011,0.076108,133.74953559,20,
1738606500,0.076092,0.076521,0.076084,0.076392,51.26403057,9,
1738607400,0.076624,0.077163,0.076624,0.077163,1.67758771,9,
1738608300,0.076923,0.077684,0.076923,0.077684,102.94668096,32,
1738609200,0.077465,0.077583,0.077329,0.077329,148.34311743,33,
1738610100,0.077427,0.077817,0.077427,0.077579,203.76917712,25,
1738611000,0.07777,0.077795,0.077659,0.077795,358.65740764,15,
1738611900,0.077484,0.077881,0.077324,0.077881,76.10647304,18,
1738612800,0.07777,0.077934,0.077769,0.077831,66.53316397,5,
1738613700,0.07746,0.07746,0.07746,0.07746,3.2732,1,
1738614600,0.077802,0.07781,0.077546,0.07781,31.52792772,6,
1738615500,0.077761,0.078378,0.077674,0.078378,83.7103329,29,
1738616400,0.078352,0.078352,0.077809,0.077809,47.50271597,8,
1738617300,0.077784,0.07847,0.077732,0.07847,436.52581578,63,
1738618200,0.078332,0.078588,0.078298,0.078577,81.55667695,12,
1738619100,0.078597,0.078676,0.076902,0.076902,124.76160295,39,
1738620000,0.076847,0.076862,0.075706,0.075706,231.22793261,104,
1738620900,0.075886,0.076,0.074824,0.074824,1027.54366813,127,
1738621800,0.075085,0.075599,0.07504,0.075209,226.98351656,77,
1738622700,0.075318,0.075794,0.075222,0.075794,810.65345125,115,
1738623600,0.075817,0.075817,0.074973,0.075002,123.94714263,42,
1738624500,0.074973,0.075211,0.07466,0.075211,75.52749126,15,
1738625400,0.075341,0.075591,0.075103,0.075103,71.05641972,18,
1738626300,0.075001,0.075031,0.074998,0.074998,25.24786523,7,
1738627200,0.075111,0.075588,0.075111,0.075588,12.69795115,6,
1738628100,0.075081,0.075481,0.075081,0.075462,22.44859649,3,
1738629000,0.075731,0.076151,0.075603,0.075898,34.7540938,15,
1738629900,0.075907,0.075907,0.075809,0.075809,37.8036848,5,
1738630800,0.075972,0.076005,0.07594,0.07594,115.20706481,4,
1738631700,0.076025,0.07626,0.075981,0.075981,25.66434919,7,
1738632600,0.076276,0.07667,0.076276,0.076469,63.74352128,56,
1738633500,0.076475,0.076786,0.076475,0.076619,34.39964624,15,
1738634400,0.076625,0.07676,0.076625,0.07676,14.07331197,8,
1738635300,0.076762,0.077242,0.076762,0.077242,53.07159583,23,
1738636200,0.076797,0.076797,0.07665,0.076703,16.04726561,5,
1738637100,0.076849,0.076849,0.076849,0.076849,1.55229,1,
1738638000,0.077013,0.077013,0.076836,0.076836,18.5,2,
1738638900,0.076544,0.07664,0.076542,0.07664,17.99475583,7,
1738639800,0.07653,0.076734,0.076521,0.076734,756.26127947,146,
1738640700,0.076612,0.076612,0.076612,0.076612,0.03793,1,
1738641600,0.076597,0.076712,0.076075,0.076075,37.43822282,16,
1738642500,0.076285,0.076285,0.075951,0.075951,22.46863099,6,
1738644300,0.076098,0.076098,0.076098,0.076098,5.19413,1,
1738645200,0.076517,0.076925,0.076517,0.076925,1.40992872,7,
1738646100,0.077035,0.077035,0.075608,0.075608,765.19589856,84,
1738647000,0.075581,0.075961,0.075581,0.075961,1.35802469,5,
1738647900,0.075609,0.075716,0.075469,0.075654,2.1226437,8,
1738648800,0.075917,0.076206,0.075917,0.076109,7.84836,6,
1738649700,0.076145,0.076234,0.076145,0.076234,50.0,4,
1738650600,0.075971,0.075997,0.075927,0.075943,9.98241959,5,
1738651500,0.075841,0.076011,0.075841,0.076011,0.82690123,3,
1738652400,0.075569,0.07589,0.075569,0.075799,54.5614281,9,
1738653300,0.075851,0.076045,0.075851,0.076045,2.20411822,4,
1738654200,0.075976,0.076312,0.075912,0.076195,125.87724111,31,
1738655100,0.07622,0.076263,0.075492,0.075492,16.13155416,8,
1738656000,0.075716,0.075716,0.075562,0.075562,27.21,5,
1738656900,0.075828,0.076001,0.075828,0.075977,3.6046865,3,
1738658700,0.075779,0.07581,0.075558,0.075558,29.67865144,16,
1738659600,0.075713,0.075827,0.075713,0.075827,0.45707,2,
1738660500,0.075596,0.07584,0.075589,0.075589,2.66404641,3,
1738661400,0.075793,0.076042,0.075793,0.076042,55.35335063,7,
1738662300,0.076043,0.076043,0.075846,0.075846,6.21728,3,
1738663200,0.075987,0.076289,0.075987,0.076289,121.94211218,11,
1738664100,0.075958,0.076329,0.075958,0.076329,2.05925861,5,
1738665000,0.076271,0.076271,0.076035,0.076035,1.08200101,4,
1738665900,0.075804,0.075804,0.075504,0.075504,19.08610895,5,
1738666800,0.075426,0.075426,0.075363,0.075363,1.16021571,3,
1738667700,0.075626,0.076496,0.075626,0.075732,843.56161925,31,
1738668600,0.075784,0.075784,0.075784,0.075784,49.25355892,9,
1738669500,0.075504,0.075504,0.0753,0.0753,0.99776472,3,
1738670400,0.075334,0.075413,0.075334,0.075399,10.60278847,3,
1738671300,0.075599,0.075608,0.075599,0.075606,55.59178,4,
1738672200,0.075268,0.075631,0.075268,0.075631,11.47395427,3,
1738673100,0.075237,0.075375,0.075214,0.075375,20.22435829,6,
1738674000,0.075385,0.075419,0.075385,0.075393,32.31128,3,
1738674900,0.075211,0.075211,0.075064,0.075064,100.03797006,28,
1738675800,0.075188,0.075188,0.074878,0.075026,22.67462324,11,
1738676700,0.075011,0.075481,0.075011,0.075397,124.25198655,7,
1738677600,0.075097,0.075504,0.075097,0.075504,26.19209,7,
1738678500,0.075652,0.075652,0.075652,0.075652,0.2042912,1,
1738679400,0.07573,0.076169,0.07573,0.076169,189.93914077,25,
1738680300,0.076097,0.076172,0.075966,0.076149,912.47768644,42,
1738681200,0.076156,0.076327,0.075906,0.076233,416.10625223,37,
1738682100,0.076375,0.076893,0.076375,0.076704,363.23538012,80,
1738683000,0.076781,0.07712,0.076573,0.07699,70.03301376,15,
1738683900,0.076946,0.077886,0.076901,0.077886,412.56204817,52,
1738684800,0.077515,0.07819,0.077515,0.077679,754.2332962,92,
1738685700,0.077698,0.077703,0.077333,0.077491,45.06642894,10,
1738686600,0.077611,0.077799,0.077611,0.077799,41.85701121,5,
1738687500,0.077775,0.077775,0.07686,0.077001,4.6520069,12,
1738688400,0.076842,0.076873,0.07613,0.076226,139.47543385,27,
1738689300,0.076354,0.076354,0.076241,0.076335,0.72852291,3,
1738690200,0.076512,0.076512,0.076056,0.076069,118.99778384,53,
1738691100,0.076011,0.076011,0.075914,0.075976,1.86873811,6,
1738692900,0.075827,0.075827,0.075497,0.075497,30.49197964,16,
1738693800,0.075363,0.075381,0.075214,0.075379,1.74651598,7,
1738694700,0.075564,0.075731,0.075395,0.075714,16.51821696,6,
1738695600,0.075808,0.075986,0.075808,0.075986,128.78997381,10,
1738696500,0.076011,0.076432,0.075747,0.076239,108.28975314,17,
1738697400,0.076326,0.076466,0.076304,0.076465,23.83286,5,
1738698300,0.076165,0.076219,0.075214,0.075214,48.90169563,15,
1738699200,0.075169,0.075428,0.074875,0.075298,41.12516661,22,
1738700100,0.075406,0.075504,0.075177,0.075504,34.55164541,14,
1738701000,0.07553,0.075911,0.075379,0.075682,65.83179646,11,
1738701900,0.075864,0.075864,0.075765,0.075765,120.94763,36,
1738702800,0.075691,0.075923,0.075691,0.075923,1.76003543,3,
1738703700,0.075903,0.076033,0.075903,0.075992,19.22751152,6,
1738704600,0.07613,0.076521,0.07613,0.076521,72.429164,14,
1738705500,0.07657,0.076979,0.076333,0.076979,1009.40130146,171,
1738706400,0.076998,0.077035,0.076649,0.076732,155.73701148,22,
1738707300,0.076524,0.076524,0.076287,0.076368,28.23254361,6,
1738708200,0.076517,0.076517,0.076423,0.076423,1.13308351,3,
1738709100,0.076485,0.076579,0.076359,0.07646,54.83206,7,
1738710000,0.076337,0.076408,0.075504,0.075504,247.0001601,27,
1738710900,0.07537,0.075654,0.0753,0.075546,26.94241831,9,
1738711800,0.075501,0.075673,0.0755,0.075644,17.65645159,5,
1738713600,0.075617,0.075916,0.075617,0.075916,21.63954972,2,
1738714500,0.075795,0.075888,0.075795,0.075888,9.08792,2,
1738715400,0.075883,0.075883,0.075718,0.075745,7.48001,4,
1738716300,0.075868,0.075868,0.075793,0.075793,0.25460189,2,
1738717200,0.075638,0.07581,0.075638,0.07581,24.18627117,2,
1738718100,0.075741,0.07576,0.075741,0.07576,3.20253,2,
1738719000,0.0756,0.075691,0.0756,0.075691,1.11963,2,
1738719900,0.0756,0.0756,0.0756,0.0756,24.32274052,4,
1738720800,0.075699,0.075699,0.075699,0.075699,0.6304373,1,
1738721700,0.075863,0.07599,0.075863,0.07599,12.89236796,3,
1738722600,0.075703,0.075806,0.075703,0.075806,1.42629,3,
1738723500,0.075925,0.075925,0.0756,0.0756,156.27084131,24,
1738724400,0.075681,0.075848,0.075681,0.075848,2.68928,2,
1738726200,0.075961,0.07619,0.07596,0.07619,121.52192198,18,
1738727100,0.07615,0.07615,0.07615,0.07615,0.10093,1,
1738728000,0.07602,0.076038,0.075972,0.075972,5.74486312,4,
1738728900,0.075648,0.075739,0.075648,0.075739,4.94099407,2,
1738729800,0.075719,0.075743,0.075602,0.075602,4.31588815,4,
1738730700,0.075504,0.075504,0.075101,0.075101,13.30558625,10,
1738731600,0.075168,0.075192,0.075013,0.075136,34.0835228,20,
1738732500,0.075192,0.075273,0.07504,0.07504,9.96540211,7,
1738733400,0.075111,0.075229,0.075111,0.07517,2.19285295,4,
1738734300,0.075135,0.075135,0.074127,0.074174,152.62519441,56,
1738735200,0.074097,0.07486,0.074097,0.07486,2.72276883,7,
1738736100,0.074843,0.074843,0.074652,0.074652,1.5409478,2,
1738737000,0.074248,0.07485,0.074248,0.07485,0.99191682,3,
1738737900,0.074912,0.074913,0.074912,0.074913,45.11191,3,
1738738800,0.074479,0.074479,0.074477,0.074477,19.995,3,
1738741500,0.074202,0.074202,0.074137,0.074137,65.46218521,6,
1738742400,0.074289,0.07441,0.074233,0.07441,3.71981886,4,
1738743300,0.074315,0.074315,0.074171,0.074171,2.11778553,6,
1738744200,0.07407,0.07407,0.0739,0.0739,10.02397767,12,
1738745100,0.07377,0.073893,0.073688,0.073893,13.15353293,7,
1738746000,0.073879,0.073879,0.073879,0.073879,7.1013,1,
1738746900,0.073853,0.073853,0.073853,0.073853,0.44574,1,
1738747800,0.074005,0.074005,0.07385,0.073961,1.05743,3,
1738748700,0.073783,0.073783,0.073783,0.073783,0.73654076,1,
